PEILDATUM;NETBEHEERDER;PROVINCIE;GEMEENTE;PLAATS                 ;CBS_BUURTCODE_2023;CBS_BUURTNAAM_2023                      ;AANTAL_AANSLUITINGEN_MET_PV;TOTAAL_AANTAL_AANSLUITINGEN;OPGESTELD_VERMOGEN_KW
20240409;Liander;Gelderland              ;West Betuwe            ;Opijnen                ;BU19600603   ;Opijnen                                              ;261;474;1.246,35
20240409;Liander;Gelderland              ;West Betuwe            ;Rhenoy                 ;BU19600202   ;Rhenoy                                               ;159;314;763,929
20240409;Liander;Gelderland              ;West Betuwe            ;Rhenoy                 ;BU19600208   ;Rhenoy e.o.                                          ;16;60;247,97
20240409;Liander;Gelderland              ;West Betuwe            ;Rumpt                  ;BU19600102   ;Rumpt                                                ;108;240;606,005
20240409;Liander;Gelderland              ;West Betuwe            ;Rumpt                  ;BU19600107   ;Rumpt e.o.                                           ;54;165;550,188
20240409;Liander;Gelderland              ;West Betuwe            ;Spijk                  ;BU19600902   ;Spijk en Boveneind Spijk en Vogelswerf               ;32;73;175,968
20240409;Liander;Gelderland              ;West Betuwe            ;Spijk                  ;BU19601009   ;Verspreide huizen Vuren                              ;10;32;138,29
20240409;Liander;Gelderland              ;West Betuwe            ;Tricht                 ;BU19600301   ;Tricht                                               ;385;754;1.660,09
20240409;Liander;Gelderland              ;West Betuwe            ;Tricht                 ;BU19600308   ;Tricht e.o.                                          ;49;129;540,405
20240409;Liander;Gelderland              ;West Betuwe            ;Tuil                   ;BU19600501   ;Tuil                                                 ;133;224;614,587
20240409;Liander;Gelderland              ;West Betuwe            ;Tuil                   ;BU19600507   ;Verspreide huizen Tuil                               ;106;201;731,442
20240409;Liander;Gelderland              ;West Betuwe            ;Varik                  ;BU19600701   ;Varik                                                ;238;438;1.063,92
20240409;Liander;Gelderland              ;West Betuwe            ;Varik                  ;BU19600708   ;Verspreide huizen Varik                              ;20;41;174,92
20240409;Liander;Gelderland              ;West Betuwe            ;Vuren                  ;BU19601000   ;Vuren                                                ;448;882;1.797,71
20240409;Liander;Gelderland              ;West Betuwe            ;Vuren                  ;BU19601009   ;Verspreide huizen Vuren                              ;46;154;877,91
20240409;Liander;Gelderland              ;West Betuwe            ;Waardenburg            ;BU19600600   ;Waardenburg                                          ;371;709;1.550,20
20240409;Liander;Gelderland              ;West Betuwe            ;Waardenburg            ;BU19600601   ;Waardenburg-West                                     ;28;91;245,5
20240409;Liander;Gelderland              ;West Betuwe            ;Waardenburg            ;BU19600609   ;Verspreide huizen Waardenburg                        ;94;223;974,8
20240409;Liander;Gelderland              ;West Maas en Waal      ;Alphen                 ;BU06680100   ;Kern Alphen                                          ;257;391;1.097,38
20240409;Liander;Gelderland              ;West Maas en Waal      ;Alphen                 ;BU06680101   ;Buitengebied Alphen                                  ;187;396;1.520,96
20240409;Liander;Gelderland              ;West Maas en Waal      ;Altforst               ;BU06680200   ;Kern Altforst                                        ;90;150;429,38
20240409;Liander;Gelderland              ;West Maas en Waal      ;Altforst               ;BU06680201   ;Buitengebied Altforst                                ;28;90;361,206
20240409;Liander;Gelderland              ;West Maas en Waal      ;Appeltern              ;BU06680300   ;Kern Appeltern                                       ;153;255;667,241
20240409;Liander;Gelderland              ;West Maas en Waal      ;Appeltern              ;BU06680301   ;Buitengebied Appeltern                               ;53;149;384,64
20240409;Liander;Gelderland              ;West Maas en Waal      ;Beneden-Leeuwen        ;?            ;?                                                    ;9;46;45,648
20240409;Liander;Gelderland              ;West Maas en Waal      ;Beneden-Leeuwen        ;BU06680400   ;Kern Beneden-Leeuwen                                 ;1.573;2.867;6.339,53
20240409;Liander;Gelderland              ;West Maas en Waal      ;Beneden-Leeuwen        ;BU06680401   ;Buitengebied Beneden-Leeuwen                         ;367;625;1.514,68
20240409;Liander;Gelderland              ;West Maas en Waal      ;Boven-Leeuwen          ;BU06680500   ;Kern Boven-Leeuwen                                   ;400;631;1.636,30
20240409;Liander;Gelderland              ;West Maas en Waal      ;Boven-Leeuwen          ;BU06680501   ;Buitengebied Boven-Leeuwen                           ;141;420;1.118,74
20240409;Liander;Gelderland              ;West Maas en Waal      ;Dreumel                ;BU06680600   ;Kern Dreumel                                         ;664;1.220;2.761,66
20240409;Liander;Gelderland              ;West Maas en Waal      ;Dreumel                ;BU06680601   ;Buitengebied Dreumel                                 ;187;449;1.914,25
20240409;Liander;Gelderland              ;West Maas en Waal      ;Maasbommel             ;BU06680700   ;Kern Maasbommel                                      ;251;385;1.043,04
20240409;Liander;Gelderland              ;West Maas en Waal      ;Maasbommel             ;BU06680701   ;Buitengebied Maasbommel                              ;97;230;868,23
20240409;Liander;Gelderland              ;West Maas en Waal      ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;1;0
20240409;Liander;Gelderland              ;West Maas en Waal      ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;1;0
20240409;Liander;Gelderland              ;West Maas en Waal      ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;2;0
20240409;Liander;Gelderland              ;West Maas en Waal      ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;3;0
20240409;Liander;Gelderland              ;West Maas en Waal      ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;5;0
20240409;Liander;Gelderland              ;West Maas en Waal      ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;8;0
20240409;Liander;Gelderland              ;West Maas en Waal      ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;16;0
20240409;Liander;Gelderland              ;West Maas en Waal      ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;27;0
20240409;Liander;Gelderland              ;West Maas en Waal      ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;30;0
20240409;Liander;Gelderland              ;West Maas en Waal      ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);1;1;17
20240409;Liander;Gelderland              ;West Maas en Waal      ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);1;2;34,5
20240409;Liander;Gelderland              ;West Maas en Waal      ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);1;2;20
20240409;Liander;Gelderland              ;West Maas en Waal      ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);1;2;33
20240409;Liander;Gelderland              ;West Maas en Waal      ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);1;10;30
20240409;Liander;Gelderland              ;West Maas en Waal      ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);1;16;2,7
20240409;Liander;Gelderland              ;West Maas en Waal      ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);1;18;6
20240409;Liander;Gelderland              ;West Maas en Waal      ;Wamel                  ;BU06680800   ;Kern Wamel                                           ;583;1.008;2.563,91
20240409;Liander;Gelderland              ;West Maas en Waal      ;Wamel                  ;BU06680801   ;Buitengebied Wamel                                   ;49;143;562,86
20240409;Liander;Gelderland              ;Westervoort            ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;1;0
20240409;Liander;Gelderland              ;Westervoort            ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;57;0
20240409;Liander;Gelderland              ;Westervoort            ;Westervoort            ;BU02930000   ;Westervoort                                          ;1.110;2.870;4.623,53
20240409;Liander;Gelderland              ;Westervoort            ;Westervoort            ;BU02930001   ;Westervoort-Broeklanden                              ;240;668;780,583
20240409;Liander;Gelderland              ;Westervoort            ;Westervoort            ;BU02930002   ;Westervoort-Lange Maat en Hoogeind                   ;410;1.419;1.395,71
20240409;Liander;Gelderland              ;Westervoort            ;Westervoort            ;BU02930003   ;De Leigraaf-De Steenderens                           ;354;923;1.406,10
20240409;Liander;Gelderland              ;Westervoort            ;Westervoort            ;BU02930004   ;De Ganzepoel-Schans                                  ;422;1.113;1.573,76
20240409;Liander;Gelderland              ;Westervoort            ;Westervoort            ;BU02930009   ;Verspreide huizen Westervoort                        ;31;70;250
20240409;Liander;Gelderland              ;Wijchen                ;Balgoij                ;BU02960200   ;Balgoij                                              ;126;242;790,394
20240409;Liander;Gelderland              ;Wijchen                ;Balgoij                ;BU02960201   ;Verspreidehuizen Balgoij                             ;27;63;447,02
20240409;Liander;Gelderland              ;Wijchen                ;Batenburg              ;BU02960300   ;Batenburg                                            ;128;248;503,516
20240409;Liander;Gelderland              ;Wijchen                ;Batenburg              ;BU02960301   ;Verspreide huizen Batenburg                          ;23;60;300,265
20240409;Liander;Gelderland              ;Wijchen                ;Bergharen              ;BU02960400   ;Bergharen                                            ;359;589;1.590,77
20240409;Liander;Gelderland              ;Wijchen                ;Bergharen              ;BU02960401   ;Bedrijventerrein Breekwagen                          ;8;28;77,25
20240409;Liander;Gelderland              ;Wijchen                ;Bergharen              ;BU02960402   ;Verspreide huizen Bergharen                          ;80;172;770,3
20240409;Liander;Gelderland              ;Wijchen                ;Hernen                 ;BU02960500   ;Hernen                                               ;203;339;919,733
20240409;Liander;Gelderland              ;Wijchen                ;Hernen                 ;BU02960501   ;Verspreide huizen Hernen                             ;36;84;404,463
20240409;Liander;Gelderland              ;Wijchen                ;Leur                   ;BU02960601   ;Verspreide huizen Leur                               ;17;50;239,85
20240409;Liander;Gelderland              ;Wijchen                ;Niftrik                ;BU02960700   ;Niftrik                                              ;76;136;582,664
20240409;Liander;Gelderland              ;Wijchen                ;Niftrik                ;BU02960701   ;Loonse Waard                                         ;6;24;44,7
20240409;Liander;Gelderland              ;Wijchen                ;Niftrik                ;BU02960702   ;Verspreide huizen Niftrik                            ;19;37;230,95
20240409;Liander;Gelderland              ;Wijchen                ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;1;0
20240409;Liander;Gelderland              ;Wijchen                ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;1;0
20240409;Liander;Gelderland              ;Wijchen                ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;1;0
20240409;Liander;Gelderland              ;Wijchen                ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;5;0
20240409;Liander;Gelderland              ;Wijchen                ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;8;0
20240409;Liander;Gelderland              ;Wijchen                ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;8;0
20240409;Liander;Gelderland              ;Wijchen                ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;10;0
20240409;Liander;Gelderland              ;Wijchen                ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;11;0
20240409;Liander;Gelderland              ;Wijchen                ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);1;18;7
20240409;Liander;Gelderland              ;Wijchen                ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);4;21;19,85
20240409;Liander;Gelderland              ;Wijchen                ;Wijchen                ;?            ;?                                                    ;18;208;45,13
20240409;Liander;Gelderland              ;Wijchen                ;Wijchen                ;BU02960000   ;Verspreide huizen wezel                              ;27;65;262,31
20240409;Liander;Gelderland              ;Wijchen                ;Wijchen                ;BU02960001   ;Verspreide huizen Vormer                             ;9;39;67,34
20240409;Liander;Gelderland              ;Wijchen                ;Wijchen                ;BU02960002   ;Verspreide huizen Bankhoef                           ;6;15;116,015
20240409;Liander;Gelderland              ;Wijchen                ;Wijchen                ;BU02960100   ;Saltshof                                             ;467;791;1.885,39
20240409;Liander;Gelderland              ;Wijchen                ;Wijchen                ;BU02960101   ;Bedrijventerrein Bijsterhuizen                       ;27;212;631,75
20240409;Liander;Gelderland              ;Wijchen                ;Wijchen                ;BU02960102   ;Woezik                                               ;97;183;577,924
20240409;Liander;Gelderland              ;Wijchen                ;Wijchen                ;BU02960103   ;Veenhof                                              ;148;337;582,904
20240409;Liander;Gelderland              ;Wijchen                ;Wijchen                ;BU02960104   ;Verspreide huizen Woezik                             ;42;86;315,759
20240409;Liander;Gelderland              ;Wijchen                ;Wijchen                ;BU02960105   ;Lambrasse                                            ;33;253;92,045
20240409;Liander;Gelderland              ;Wijchen                ;Wijchen                ;BU02960106   ;Kraaijenberg                                         ;298;725;1.086,05
20240409;Liander;Gelderland              ;Wijchen                ;Wijchen                ;BU02960107   ;Heilige Stoel                                        ;228;752;947,327
20240409;Liander;Gelderland              ;Wijchen                ;Wijchen                ;BU02960108   ;Homberg                                              ;316;737;1.083,39
20240409;Liander;Gelderland              ;Wijchen                ;Wijchen                ;BU02960109   ;Wijchen Noord                                        ;538;2.176;2.187,35
20240409;Liander;Gelderland              ;Wijchen                ;Wijchen                ;BU02960110   ;Hofsedam                                             ;199;406;1.312,71
20240409;Liander;Gelderland              ;Wijchen                ;Wijchen                ;BU02960111   ;Bedrijventerrein Zesweg                              ;94;225;1.043,03
20240409;Liander;Gelderland              ;Wijchen                ;Wijchen                ;BU02960112   ;Blauwe Hof                                           ;233;372;1.085,15
20240409;Liander;Gelderland              ;Wijchen                ;Wijchen                ;BU02960113   ;Aalsburg                                             ;313;528;1.275,92
20240409;Liander;Gelderland              ;Wijchen                ;Wijchen                ;BU02960114   ;Centrum                                              ;128;1.274;659,915
20240409;Liander;Gelderland              ;Wijchen                ;Wijchen                ;BU02960115   ;De Uilenboom                                         ;166;387;721,073
20240409;Liander;Gelderland              ;Wijchen                ;Wijchen                ;BU02960116   ;Valendries                                           ;328;977;1.577,42
20240409;Liander;Gelderland              ;Wijchen                ;Wijchen                ;BU02960117   ;Bedrijventerrein Nieuwenweg                          ;71;263;1.021,81
20240409;Liander;Gelderland              ;Wijchen                ;Wijchen                ;BU02960118   ;Verspreide huizen Valendries                         ;37;70;456
20240409;Liander;Gelderland              ;Wijchen                ;Wijchen                ;BU02960119   ;Zevendreef                                           ;67;93;280,57
20240409;Liander;Gelderland              ;Wijchen                ;Wijchen                ;BU02960120   ;Zesakkers                                            ;34;83;137,136
20240409;Liander;Gelderland              ;Wijchen                ;Wijchen                ;BU02960121   ;De Grippen                                           ;22;32;103,704
20240409;Liander;Gelderland              ;Wijchen                ;Wijchen                ;BU02960122   ;De Weertjes                                          ;62;94;291,605
20240409;Liander;Gelderland              ;Wijchen                ;Wijchen                ;BU02960123   ;Diepvoorde                                           ;160;737;626,248
20240409;Liander;Gelderland              ;Wijchen                ;Wijchen                ;BU02960124   ;Huissteden-Zuiderpoort                               ;5;161;14
20240409;Liander;Gelderland              ;Wijchen                ;Wijchen                ;BU02960125   ;Hoogmeer                                             ;174;518;594,397
20240409;Liander;Gelderland              ;Wijchen                ;Wijchen                ;BU02960126   ;De Ververt                                           ;52;309;186,575
20240409;Liander;Gelderland              ;Wijchen                ;Wijchen                ;BU02960127   ;Sluiskamp                                            ;94;202;415,943
20240409;Liander;Gelderland              ;Wijchen                ;Wijchen                ;BU02960128   ;Oudelaan                                             ;24;70;90,776
20240409;Liander;Gelderland              ;Wijchen                ;Wijchen                ;BU02960129   ;Kronenland                                           ;86;144;352,511
20240409;Liander;Gelderland              ;Wijchen                ;Wijchen                ;BU02960130   ;Abersland                                            ;204;590;748,936
20240409;Liander;Gelderland              ;Wijchen                ;Wijchen                ;BU02960131   ;Elsland                                              ;69;245;278,234
20240409;Liander;Gelderland              ;Wijchen                ;Wijchen                ;BU02960132   ;De Geer                                              ;60;106;238,992
20240409;Liander;Gelderland              ;Wijchen                ;Wijchen                ;BU02960133   ;De gamert                                            ;91;135;522,845
20240409;Liander;Gelderland              ;Wijchen                ;Wijchen                ;BU02960134   ;De Meren                                             ;95;150;429,949
20240409;Liander;Gelderland              ;Wijchen                ;Wijchen                ;BU02960135   ;De Flier                                             ;176;345;677,538
20240409;Liander;Gelderland              ;Wijchen                ;Wijchen                ;BU02960136   ;Diemewei                                             ;126;264;486,385
20240409;Liander;Gelderland              ;Wijchen                ;Wijchen                ;BU02960137   ;De Lingert                                           ;284;437;1.063,90
20240409;Liander;Gelderland              ;Wijchen                ;Wijchen                ;BU02960138   ;Huurlingsedam                                        ;391;844;1.442,17
20240409;Liander;Gelderland              ;Wijchen                ;Wijchen                ;BU02960800   ;Verspreide huizen Hoogbroek                          ;47;121;398,83
20240409;Liander;Gelderland              ;Wijchen                ;Wijchen                ;BU02960801   ;Verspreide huizen Heumenseweg-Boskant                ;105;191;670,87
20240409;Liander;Gelderland              ;Wijchen                ;Wijchen                ;BU02960802   ;Verspreide huizen Lunen                              ;15;32;144,64
20240409;Liander;Gelderland              ;Wijchen                ;Wijchen                ;BU02960803   ;Alverna                                              ;232;703;1.069,22
20240409;Liander;Gelderland              ;Winterswijk            ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;1;0
20240409;Liander;Gelderland              ;Winterswijk            ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;1;0
20240409;Liander;Gelderland              ;Winterswijk            ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;1;0
20240409;Liander;Gelderland              ;Winterswijk            ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;2;0
20240409;Liander;Gelderland              ;Winterswijk            ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;2;0
20240409;Liander;Gelderland              ;Winterswijk            ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;3;0
20240409;Liander;Gelderland              ;Winterswijk            ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;5;0
20240409;Liander;Gelderland              ;Winterswijk            ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);1;1;17
20240409;Liander;Gelderland              ;Winterswijk            ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);1;1;6
20240409;Liander;Gelderland              ;Winterswijk            ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);1;1;4,74
20240409;Liander;Gelderland              ;Winterswijk            ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);1;3;6
20240409;Liander;Gelderland              ;Winterswijk            ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);1;6;14,72
20240409;Liander;Gelderland              ;Winterswijk            ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);2;3;8
20240409;Liander;Gelderland              ;Winterswijk            ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);2;4;17
20240409;Liander;Gelderland              ;Winterswijk            ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);2;6;27,1
20240409;Liander;Gelderland              ;Winterswijk            ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);2;8;17,77
20240409;Liander;Gelderland              ;Winterswijk            ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);2;8;14
20240409;Liander;Gelderland              ;Winterswijk            ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);3;14;15
20240409;Liander;Gelderland              ;Winterswijk            ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);4;19;37,5
20240409;Liander;Gelderland              ;Winterswijk            ;Winterswijk            ;?            ;?                                                    ;23;68;41,07
20240409;Liander;Gelderland              ;Winterswijk            ;Winterswijk            ;BU02940000   ;Centrale deel                                        ;507;2.552;2.269,20
20240409;Liander;Gelderland              ;Winterswijk            ;Winterswijk            ;BU02940001   ;Winterswijk-Zuidwest                                 ;570;1.756;2.724,34
20240409;Liander;Gelderland              ;Winterswijk            ;Winterswijk            ;BU02940002   ;Winterswijk-Noordwest                                ;1.268;2.295;5.119,97
20240409;Liander;Gelderland              ;Winterswijk            ;Winterswijk            ;BU02940003   ;Winterswijk-Noordoost                                ;996;2.924;3.910,76
20240409;Liander;Gelderland              ;Winterswijk            ;Winterswijk            ;BU02940004   ;Winterswijk-Zuidoost                                 ;677;1.871;2.811,95
20240409;Liander;Gelderland              ;Winterswijk            ;Winterswijk            ;BU02940103   ;Verspreide huizen Brinkheurne en omgeving            ;73;118;396,79
20240409;Liander;Gelderland              ;Winterswijk            ;Winterswijk            ;BU02940105   ;Verspreide huizen ten noorden van Winterswijk        ;19;62;137
20240409;Liander;Gelderland              ;Winterswijk            ;Winterswijk            ;BU02940106   ;Verspreide huizen Ratum, Henxel, Huppel              ;11;25;50,3
20240409;Liander;Gelderland              ;Winterswijk            ;Winterswijk            ;BU02940120   ;Verspreide huizen Corle en omgeving                  ;94;392;563,89
20240409;Liander;Gelderland              ;Winterswijk            ;Winterswijk Brinkheurne;BU02940103   ;Verspreide huizen Brinkheurne en omgeving            ;58;153;494,18
20240409;Liander;Gelderland              ;Winterswijk            ;Winterswijk Corle      ;BU02940120   ;Verspreide huizen Corle en omgeving                  ;56;147;392,18
20240409;Liander;Gelderland              ;Winterswijk            ;Winterswijk Henxel     ;BU02940106   ;Verspreide huizen Ratum, Henxel, Huppel              ;71;169;549,83
20240409;Liander;Gelderland              ;Winterswijk            ;Winterswijk Huppel     ;BU02940106   ;Verspreide huizen Ratum, Henxel, Huppel              ;76;191;750,231
20240409;Liander;Gelderland              ;Winterswijk            ;Winterswijk Kotten     ;BU02940101   ;Kotten                                               ;30;59;136,5
20240409;Liander;Gelderland              ;Winterswijk            ;Winterswijk Kotten     ;BU02940103   ;Verspreide huizen Brinkheurne en omgeving            ;129;194;522,114
20240409;Liander;Gelderland              ;Winterswijk            ;Winterswijk Kotten     ;BU02940107   ;Verspreide huizen Kotten                             ;116;254;954,315
20240409;Liander;Gelderland              ;Winterswijk            ;Winterswijk Meddo      ;BU02940100   ;Meddo                                                ;166;266;822,08
20240409;Liander;Gelderland              ;Winterswijk            ;Winterswijk Meddo      ;BU02940104   ;Verspreide huizen Meddo                              ;140;309;1.543,29
20240409;Liander;Gelderland              ;Winterswijk            ;Winterswijk Meddo      ;BU02940105   ;Verspreide huizen ten noorden van Winterswijk        ;49;148;503,51
20240409;Liander;Gelderland              ;Winterswijk            ;Winterswijk Miste      ;BU02940102   ;Miste                                                ;36;64;179,457
20240409;Liander;Gelderland              ;Winterswijk            ;Winterswijk Miste      ;BU02940109   ;Verspreide huizen Miste                              ;73;193;543,81
20240409;Liander;Gelderland              ;Winterswijk            ;Winterswijk Miste      ;BU02940120   ;Verspreide huizen Corle en omgeving                  ;52;139;340,55
20240409;Liander;Gelderland              ;Winterswijk            ;Winterswijk Ratum      ;BU02940106   ;Verspreide huizen Ratum, Henxel, Huppel              ;64;205;561,058
20240409;Liander;Gelderland              ;Winterswijk            ;Winterswijk Woold      ;BU02940108   ;Woold                                                ;18;26;89,82
20240409;Liander;Gelderland              ;Winterswijk            ;Winterswijk Woold      ;BU02940121   ;Verspreide huizen Woold                              ;136;390;1.231,81
20240409;Liander;Gelderland              ;Zaltbommel             ;Aalst                  ;BU02970102   ;Aalst                                                ;343;669;1.470,61
20240409;Liander;Gelderland              ;Zaltbommel             ;Aalst                  ;BU02970104   ;De Rietschoof                                        ;18;70;92,1
20240409;Liander;Gelderland              ;Zaltbommel             ;Aalst                  ;BU02970105   ;Verspreide huizen in de polder Aalst                 ;82;177;392,02
20240409;Liander;Gelderland              ;Zaltbommel             ;Bern                   ;BU02970309   ;Verspreide huizen Nederhemert                        ;6;16;89,72
20240409;Liander;Gelderland              ;Zaltbommel             ;Brakel                 ;BU02970100   ;Brakel                                               ;544;1.085;2.391,15
20240409;Liander;Gelderland              ;Zaltbommel             ;Brakel                 ;BU02970107   ;Verspreide huizen in de polder Brakel                ;61;192;778,62
20240409;Liander;Gelderland              ;Zaltbommel             ;Brakel                 ;BU02970109   ;Verspreide huizen in de polder Zuilichem en omgeving ;9;19;78
20240409;Liander;Gelderland              ;Zaltbommel             ;Bruchem                ;BU02970201   ;Bruchem                                              ;311;559;1.429,18
20240409;Liander;Gelderland              ;Zaltbommel             ;Bruchem                ;BU02970208   ;Verspreide huizen Kerkwijk en Bruchem                ;47;111;643,17
20240409;Liander;Gelderland              ;Zaltbommel             ;Delwijnen              ;BU02970202   ;Beneden-Delwijnen                                    ;60;109;334,61
20240409;Liander;Gelderland              ;Zaltbommel             ;Delwijnen              ;BU02970207   ;Verspreide huizen polders Delwijnen en Bruchem       ;28;50;327,05
20240409;Liander;Gelderland              ;Zaltbommel             ;Gameren                ;BU02970203   ;Gameren                                              ;481;898;2.425,00
20240409;Liander;Gelderland              ;Zaltbommel             ;Gameren                ;BU02970209   ;Verspreide huizen polders Gameren en Nieuwaal        ;60;158;767,96
20240409;Liander;Gelderland              ;Zaltbommel             ;Kerkwijk               ;BU02970200   ;Kerkwijk                                             ;95;177;542,574
20240409;Liander;Gelderland              ;Zaltbommel             ;Kerkwijk               ;BU02970207   ;Verspreide huizen polders Delwijnen en Bruchem       ;11;26;134,6
20240409;Liander;Gelderland              ;Zaltbommel             ;Kerkwijk               ;BU02970208   ;Verspreide huizen Kerkwijk en Bruchem                ;28;75;214,54
20240409;Liander;Gelderland              ;Zaltbommel             ;Nederhemert            ;BU02970207   ;Verspreide huizen polders Delwijnen en Bruchem       ;5;17;42,2
20240409;Liander;Gelderland              ;Zaltbommel             ;Nederhemert            ;BU02970300   ;Nederhemert-Noordzijde                               ;219;466;1.218,46
20240409;Liander;Gelderland              ;Zaltbommel             ;Nederhemert            ;BU02970301   ;Nederhemert-Zuidzijde                                ;9;24;46
20240409;Liander;Gelderland              ;Zaltbommel             ;Nederhemert            ;BU02970309   ;Verspreide huizen Nederhemert                        ;51;142;564,21
20240409;Liander;Gelderland              ;Zaltbommel             ;Nieuwaal               ;BU02970204   ;Nieuwaal                                             ;114;213;570,175
20240409;Liander;Gelderland              ;Zaltbommel             ;Nieuwaal               ;BU02970209   ;Verspreide huizen polders Gameren en Nieuwaal        ;31;82;281,56
20240409;Liander;Gelderland              ;Zaltbommel             ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;1;0
20240409;Liander;Gelderland              ;Zaltbommel             ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;1;0
20240409;Liander;Gelderland              ;Zaltbommel             ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;1;0
20240409;Liander;Gelderland              ;Zaltbommel             ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;1;0
20240409;Liander;Gelderland              ;Zaltbommel             ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;1;0
20240409;Liander;Gelderland              ;Zaltbommel             ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;1;0
20240409;Liander;Gelderland              ;Zaltbommel             ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;3;0
20240409;Liander;Gelderland              ;Zaltbommel             ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;5;0
20240409;Liander;Gelderland              ;Zaltbommel             ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;6;0
20240409;Liander;Gelderland              ;Zaltbommel             ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;10;0
20240409;Liander;Gelderland              ;Zaltbommel             ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;23;0
20240409;Liander;Gelderland              ;Zaltbommel             ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);0;25;0
20240409;Liander;Gelderland              ;Zaltbommel             ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);1;1;3
20240409;Liander;Gelderland              ;Zaltbommel             ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);1;15;5
20240409;Liander;Gelderland              ;Zaltbommel             ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);1;15;36
20240409;Liander;Gelderland              ;Zaltbommel             ;Onbepaald (AVG);Onbepaald (AVG);Onbepaald (AVG);1;16;5
